datetime_utcmeter,meter_percent_uncertainty,meter_sigma,whole_gas_kgh,fraction_methane,fraction_methane_sigma,methane_kgh,methane_kgh_sigma,data_qc,datetime_utc,meter
,0.0,0.0,0.0,0.92,0.0,0.0,0.0,0,2022-10-30 16:13:53,
,0.0,0.0,0.0,0.92,0.0,0.0,0.0,0,2022-10-30 16:13:54,
,0.0,0.0,0.0,0.92,0.0,0.0,0.0,0,2022-10-30 16:13:55,
,0.0,0.0,0.0,0.92,0.0,0.0,0.0,0,2022-10-30 16:13:56,
,0.0,0.0,0.0,0.92,0.0,0.0,0.0,0,2022-10-30 16:13:57,
,0.0,0.0,0.0,0.92,0.0,0.0,0.0,0,2022-10-30 16:13:58,
,0.0,0.0,0.0,0.92,0.0,0.0,0.0,0,2022-10-30 16:13:59,
,0.0,0.0,0.0,0.92,0.0,0.0,0.0,0,2022-10-30 16:14:00,
,0.0,0.0,0.0,0.92,0.0,0.0,0.0,0,2022-10-30 16:14:01,
,0.0,0.0,0.0,0.92,0.0,0.0,0.0,0,2022-10-30 16:14:02,
,0.0,0.0,0.0,0.92,0.0,0.0,0.0,0,2022-10-30 16:14:03,
,0.0,0.0,0.0,0.92,0.0,0.0,0.0,0,2022-10-30 16:14:04,
,0.0,0.0,0.0,0.92,0.0,0.0,0.0,0,2022-10-30 16:14:05,
,0.0,0.0,0.0,0.92,0.0,0.0,0.0,0,2022-10-30 16:14:06,
,0.0,0.0,0.0,0.92,0.0,0.0,0.0,0,2022-10-30 16:14:07,
,0.0,0.0,0.0,0.92,0.0,0.0,0.0,0,2022-10-30 16:14:08,
,0.0,0.0,0.0,0.92,0.0,0.0,0.0,0,2022-10-30 16:14:09,
,0.0,0.0,0.0,0.92,0.0,0.0,0.0,0,2022-10-30 16:14:10,
,0.0,0.0,0.0,0.92,0.0,0.0,0.0,0,2022-10-30 16:14:11,
,0.0,0.0,0.0,0.92,0.0,0.0,0.0,0,2022-10-30 16:14:12,
,0.0,0.0,0.0,0.92,0.0,0.0,0.0,0,2022-10-30 16:14:13,
,0.0,0.0,0.0,0.92,0.0,0.0,0.0,0,2022-10-30 16:14:14,
,0.0,0.0,0.0,0.92,0.0,0.0,0.0,0,2022-10-30 16:14:15,
,0.0,0.0,0.0,0.92,0.0,0.0,0.0,0,2022-10-30 16:14:16,
,0.0,0.0,0.0,0.92,0.0,0.0,0.0,0,2022-10-30 16:14:17,
,0.0,0.0,0.0,0.92,0.0,0.0,0.0,0,2022-10-30 16:14:18,
,0.0,0.0,0.0,0.92,0.0,0.0,0.0,0,2022-10-30 16:14:19,
,0.0,0.0,0.0,0.92,0.0,0.0,0.0,0,2022-10-30 16:14:20,
,0.0,0.0,0.0,0.92,0.0,0.0,0.0,0,2022-10-30 16:14:21,
,0.0,0.0,0.0,0.92,0.0,0.0,0.0,0,2022-10-30 16:14:22,
,0.0,0.0,0.0,0.92,0.0,0.0,0.0,0,2022-10-30 16:14:23,
,0.0,0.0,0.0,0.92,0.0,0.0,0.0,0,2022-10-30 16:14:24,
,0.0,0.0,0.0,0.92,0.0,0.0,0.0,0,2022-10-30 16:14:25,
,0.0,0.0,0.0,0.92,0.0,0.0,0.0,0,2022-10-30 16:14:26,
,0.0,0.0,0.0,0.92,0.0,0.0,0.0,0,2022-10-30 16:14:27,
,0.0,0.0,0.0,0.92,0.0,0.0,0.0,0,2022-10-30 16:14:28,
,0.0,0.0,0.0,0.92,0.0,0.0,0.0,0,2022-10-30 16:14:29,
,0.0,0.0,0.0,0.92,0.0,0.0,0.0,0,2022-10-30 16:14:30,
,0.0,0.0,0.0,0.92,0.0,0.0,0.0,0,2022-10-30 16:14:31,
,0.0,0.0,0.0,0.92,0.0,0.0,0.0,0,2022-10-30 16:14:32,
,0.0,0.0,0.0,0.92,0.0,0.0,0.0,0,2022-10-30 16:14:33,
,0.0,0.0,0.0,0.92,0.0,0.0,0.0,0,2022-10-30 16:14:34,
,0.0,0.0,0.0,0.92,0.0,0.0,0.0,0,2022-10-30 16:14:35,
,0.0,0.0,0.0,0.92,0.0,0.0,0.0,0,2022-10-30 16:14:36,
,0.0,0.0,0.0,0.92,0.0,0.0,0.0,0,2022-10-30 16:14:37,
,0.0,0.0,0.0,0.92,0.0,0.0,0.0,0,2022-10-30 16:14:38,
,0.0,0.0,0.0,0.92,0.0,0.0,0.0,0,2022-10-30 16:14:39,
,0.0,0.0,0.0,0.92,0.0,0.0,0.0,0,2022-10-30 16:14:40,
,0.0,0.0,0.0,0.92,0.0,0.0,0.0,0,2022-10-30 16:14:41,
,0.0,0.0,0.0,0.92,0.0,0.0,0.0,0,2022-10-30 16:14:42,
,0.0,0.0,0.0,0.92,0.0,0.0,0.0,0,2022-10-30 16:14:43,
,0.0,0.0,0.0,0.92,0.0,0.0,0.0,0,2022-10-30 16:14:44,
,0.0,0.0,0.0,0.92,0.0,0.0,0.0,0,2022-10-30 16:14:45,
,0.0,0.0,0.0,0.92,0.0,0.0,0.0,0,2022-10-30 16:14:46,
,0.0,0.0,0.0,0.92,0.0,0.0,0.0,0,2022-10-30 16:14:47,
,0.0,0.0,0.0,0.92,0.0,0.0,0.0,0,2022-10-30 16:14:48,
,0.0,0.0,0.0,0.92,0.0,0.0,0.0,0,2022-10-30 16:14:49,
,0.0,0.0,0.0,0.92,0.0,0.0,0.0,0,2022-10-30 16:14:50,
,0.0,0.0,0.0,0.92,0.0,0.0,0.0,0,2022-10-30 16:14:51,
,0.0,0.0,0.0,0.92,0.0,0.0,0.0,0,2022-10-30 16:14:52,
,0.0,0.0,0.0,0.92,0.0,0.0,0.0,0,2022-10-30 16:14:53,
,0.0,0.0,0.0,0.92,0.0,0.0,0.0,0,2022-10-30 16:14:54,
,0.0,0.0,0.0,0.92,0.0,0.0,0.0,0,2022-10-30 16:14:55,
,0.0,0.0,0.0,0.92,0.0,0.0,0.0,0,2022-10-30 16:14:56,
,0.0,0.0,0.0,0.92,0.0,0.0,0.0,0,2022-10-30 16:14:57,
,0.0,0.0,0.0,0.92,0.0,0.0,0.0,0,2022-10-30 16:14:58,
,0.0,0.0,0.0,0.92,0.0,0.0,0.0,0,2022-10-30 16:14:59,
,0.0,0.0,0.0,0.92,0.0,0.0,0.0,0,2022-10-30 16:15:00,
,0.0,0.0,0.0,0.92,0.0,0.0,0.0,0,2022-10-30 16:15:01,
,0.0,0.0,0.0,0.92,0.0,0.0,0.0,0,2022-10-30 16:15:02,
,0.0,0.0,0.0,0.92,0.0,0.0,0.0,0,2022-10-30 16:15:03,
,0.0,0.0,0.0,0.92,0.0,0.0,0.0,0,2022-10-30 16:15:04,
,0.0,0.0,0.0,0.92,0.0,0.0,0.0,0,2022-10-30 16:15:05,
,0.0,0.0,0.0,0.92,0.0,0.0,0.0,0,2022-10-30 16:15:06,
,0.0,0.0,0.0,0.92,0.0,0.0,0.0,0,2022-10-30 16:15:07,
,0.0,0.0,0.0,0.92,0.0,0.0,0.0,0,2022-10-30 16:15:08,
,0.0,0.0,0.0,0.92,0.0,0.0,0.0,0,2022-10-30 16:15:09,
,0.0,0.0,0.0,0.92,0.0,0.0,0.0,0,2022-10-30 16:15:10,
,0.0,0.0,0.0,0.92,0.0,0.0,0.0,0,2022-10-30 16:15:11,
,0.0,0.0,0.0,0.92,0.0,0.0,0.0,0,2022-10-30 16:15:12,
,0.0,0.0,0.0,0.92,0.0,0.0,0.0,0,2022-10-30 16:15:13,
,0.0,0.0,0.0,0.92,0.0,0.0,0.0,0,2022-10-30 16:15:14,
,0.0,0.0,0.0,0.92,0.0,0.0,0.0,0,2022-10-30 16:15:15,
,0.0,0.0,0.0,0.92,0.0,0.0,0.0,0,2022-10-30 16:15:16,
,0.0,0.0,0.0,0.92,0.0,0.0,0.0,0,2022-10-30 16:15:17,
,0.0,0.0,0.0,0.92,0.0,0.0,0.0,0,2022-10-30 16:15:18,
,0.0,0.0,0.0,0.92,0.0,0.0,0.0,0,2022-10-30 16:15:19,
,0.0,0.0,0.0,0.92,0.0,0.0,0.0,0,2022-10-30 16:15:20,
,0.0,0.0,0.0,0.92,0.0,0.0,0.0,0,2022-10-30 16:15:21,
,0.0,0.0,0.0,0.92,0.0,0.0,0.0,0,2022-10-30 16:15:22,
,0.0,0.0,0.0,0.92,0.0,0.0,0.0,0,2022-10-30 16:15:23,
,0.0,0.0,0.0,0.92,0.0,0.0,0.0,0,2022-10-30 16:15:24,
,0.0,0.0,0.0,0.92,0.0,0.0,0.0,0,2022-10-30 16:15:25,
,0.0,0.0,0.0,0.92,0.0,0.0,0.0,0,2022-10-30 16:15:26,
,0.0,0.0,0.0,0.92,0.0,0.0,0.0,0,2022-10-30 16:15:27,
,0.0,0.0,0.0,0.92,0.0,0.0,0.0,0,2022-10-30 16:15:28,
,0.0,0.0,0.0,0.92,0.0,0.0,0.0,0,2022-10-30 16:15:29,
,0.0,0.0,0.0,0.92,0.0,0.0,0.0,0,2022-10-30 16:15:30,
,0.0,0.0,0.0,0.92,0.0,0.0,0.0,0,2022-10-30 16:15:31,
,0.0,0.0,0.0,0.92,0.0,0.0,0.0,0,2022-10-30 16:15:32,
,0.0,0.0,0.0,0.92,0.0,0.0,0.0,0,2022-10-30 16:15:33,
,0.0,0.0,0.0,0.92,0.0,0.0,0.0,0,2022-10-30 16:15:34,
,0.0,0.0,0.0,0.92,0.0,0.0,0.0,0,2022-10-30 16:15:35,
,0.0,0.0,0.0,0.92,0.0,0.0,0.0,0,2022-10-30 16:15:36,
,0.0,0.0,0.0,0.92,0.0,0.0,0.0,0,2022-10-30 16:15:37,
,0.0,0.0,0.0,0.92,0.0,0.0,0.0,0,2022-10-30 16:15:38,
,0.0,0.0,0.0,0.92,0.0,0.0,0.0,0,2022-10-30 16:15:39,
,0.0,0.0,0.0,0.92,0.0,0.0,0.0,0,2022-10-30 16:15:40,
,0.0,0.0,0.0,0.92,0.0,0.0,0.0,0,2022-10-30 16:15:41,
,0.0,0.0,0.0,0.92,0.0,0.0,0.0,0,2022-10-30 16:15:42,
,0.0,0.0,0.0,0.92,0.0,0.0,0.0,0,2022-10-30 16:15:43,
,0.0,0.0,0.0,0.92,0.0,0.0,0.0,0,2022-10-30 16:15:44,
,0.0,0.0,0.0,0.92,0.0,0.0,0.0,0,2022-10-30 16:15:45,
,0.0,0.0,0.0,0.92,0.0,0.0,0.0,0,2022-10-30 16:15:46,
,0.0,0.0,0.0,0.92,0.0,0.0,0.0,0,2022-10-30 16:15:47,
,0.0,0.0,0.0,0.92,0.0,0.0,0.0,0,2022-10-30 16:15:48,
,0.0,0.0,0.0,0.92,0.0,0.0,0.0,0,2022-10-30 16:15:49,
,0.0,0.0,0.0,0.92,0.0,0.0,0.0,0,2022-10-30 16:15:50,
,0.0,0.0,0.0,0.92,0.0,0.0,0.0,0,2022-10-30 16:15:51,
,0.0,0.0,0.0,0.92,0.0,0.0,0.0,0,2022-10-30 16:15:52,
,0.0,0.0,0.0,0.92,0.0,0.0,0.0,0,2022-10-30 16:15:53,
,0.0,0.0,0.0,0.92,0.0,0.0,0.0,0,2022-10-30 16:15:54,
,0.0,0.0,0.0,0.92,0.0,0.0,0.0,0,2022-10-30 16:15:55,
,0.0,0.0,0.0,0.92,0.0,0.0,0.0,0,2022-10-30 16:15:56,
,0.0,0.0,0.0,0.92,0.0,0.0,0.0,0,2022-10-30 16:15:57,
,0.0,0.0,0.0,0.92,0.0,0.0,0.0,0,2022-10-30 16:15:58,
,0.0,0.0,0.0,0.92,0.0,0.0,0.0,0,2022-10-30 16:15:59,
,0.0,0.0,0.0,0.92,0.0,0.0,0.0,0,2022-10-30 16:16:00,
,0.0,0.0,0.0,0.92,0.0,0.0,0.0,0,2022-10-30 16:16:01,
,0.0,0.0,0.0,0.92,0.0,0.0,0.0,0,2022-10-30 16:16:02,
,0.0,0.0,0.0,0.92,0.0,0.0,0.0,0,2022-10-30 16:16:03,
,0.0,0.0,0.0,0.92,0.0,0.0,0.0,0,2022-10-30 16:16:04,
,0.0,0.0,0.0,0.92,0.0,0.0,0.0,0,2022-10-30 16:16:05,
,0.0,0.0,0.0,0.92,0.0,0.0,0.0,0,2022-10-30 16:16:06,
,0.0,0.0,0.0,0.92,0.0,0.0,0.0,0,2022-10-30 16:16:07,
,0.0,0.0,0.0,0.92,0.0,0.0,0.0,0,2022-10-30 16:16:08,
,0.0,0.0,0.0,0.92,0.0,0.0,0.0,0,2022-10-30 16:16:09,
,0.0,0.0,0.0,0.92,0.0,0.0,0.0,0,2022-10-30 16:16:10,
,0.0,0.0,0.0,0.92,0.0,0.0,0.0,0,2022-10-30 16:16:11,
,0.0,0.0,0.0,0.92,0.0,0.0,0.0,0,2022-10-30 16:16:12,
,0.0,0.0,0.0,0.92,0.0,0.0,0.0,0,2022-10-30 16:16:13,
,0.0,0.0,0.0,0.92,0.0,0.0,0.0,0,2022-10-30 16:16:14,
,0.0,0.0,0.0,0.92,0.0,0.0,0.0,0,2022-10-30 16:16:15,
,0.0,0.0,0.0,0.92,0.0,0.0,0.0,0,2022-10-30 16:16:16,
,0.0,0.0,0.0,0.92,0.0,0.0,0.0,0,2022-10-30 16:16:17,
,0.0,0.0,0.0,0.92,0.0,0.0,0.0,0,2022-10-30 16:16:18,
,0.0,0.0,0.0,0.92,0.0,0.0,0.0,0,2022-10-30 16:16:19,
,0.0,0.0,0.0,0.92,0.0,0.0,0.0,0,2022-10-30 16:16:20,
,0.0,0.0,0.0,0.92,0.0,0.0,0.0,0,2022-10-30 16:16:21,
,0.0,0.0,0.0,0.92,0.0,0.0,0.0,0,2022-10-30 16:16:22,
,0.0,0.0,0.0,0.92,0.0,0.0,0.0,0,2022-10-30 16:16:23,
,0.0,0.0,0.0,0.92,0.0,0.0,0.0,0,2022-10-30 16:16:24,
,0.0,0.0,0.0,0.92,0.0,0.0,0.0,0,2022-10-30 16:16:25,
,0.0,0.0,0.0,0.92,0.0,0.0,0.0,0,2022-10-30 16:16:26,
,0.0,0.0,0.0,0.92,0.0,0.0,0.0,0,2022-10-30 16:16:27,
,0.0,0.0,0.0,0.92,0.0,0.0,0.0,0,2022-10-30 16:16:28,
,0.0,0.0,0.0,0.92,0.0,0.0,0.0,0,2022-10-30 16:16:29,
,0.0,0.0,0.0,0.92,0.0,0.0,0.0,0,2022-10-30 16:16:30,
,0.0,0.0,0.0,0.92,0.0,0.0,0.0,0,2022-10-30 16:16:31,
,0.0,0.0,0.0,0.92,0.0,0.0,0.0,0,2022-10-30 16:16:32,
,0.0,0.0,0.0,0.92,0.0,0.0,0.0,0,2022-10-30 16:16:33,
,0.0,0.0,0.0,0.92,0.0,0.0,0.0,0,2022-10-30 16:16:34,
,0.0,0.0,0.0,0.92,0.0,0.0,0.0,0,2022-10-30 16:16:35,
,0.0,0.0,0.0,0.92,0.0,0.0,0.0,0,2022-10-30 16:16:36,
,0.0,0.0,0.0,0.92,0.0,0.0,0.0,0,2022-10-30 16:16:37,
,0.0,0.0,0.0,0.92,0.0,0.0,0.0,0,2022-10-30 16:16:38,
,0.0,0.0,0.0,0.92,0.0,0.0,0.0,0,2022-10-30 16:16:39,
,0.0,0.0,0.0,0.92,0.0,0.0,0.0,0,2022-10-30 16:16:40,
,0.0,0.0,0.0,0.92,0.0,0.0,0.0,0,2022-10-30 16:16:41,
,0.0,0.0,0.0,0.92,0.0,0.0,0.0,0,2022-10-30 16:16:42,
,0.0,0.0,0.0,0.92,0.0,0.0,0.0,0,2022-10-30 16:16:43,
,0.0,0.0,0.0,0.92,0.0,0.0,0.0,0,2022-10-30 16:16:44,
,0.0,0.0,0.0,0.92,0.0,0.0,0.0,0,2022-10-30 16:16:45,
,0.0,0.0,0.0,0.92,0.0,0.0,0.0,0,2022-10-30 16:16:46,
,0.0,0.0,0.0,0.92,0.0,0.0,0.0,0,2022-10-30 16:16:47,
,0.0,0.0,0.0,0.92,0.0,0.0,0.0,0,2022-10-30 16:16:48,
,0.0,0.0,0.0,0.92,0.0,0.0,0.0,0,2022-10-30 16:16:49,
,0.0,0.0,0.0,0.92,0.0,0.0,0.0,0,2022-10-30 16:16:50,
,0.0,0.0,0.0,0.92,0.0,0.0,0.0,0,2022-10-30 16:16:51,
,0.0,0.0,0.0,0.92,0.0,0.0,0.0,0,2022-10-30 16:16:52,
,0.0,0.0,0.0,0.92,0.0,0.0,0.0,0,2022-10-30 16:16:53,
,0.0,0.0,0.0,0.92,0.0,0.0,0.0,0,2022-10-30 16:16:54,
,0.0,0.0,0.0,0.92,0.0,0.0,0.0,0,2022-10-30 16:16:55,
,0.0,0.0,0.0,0.92,0.0,0.0,0.0,0,2022-10-30 16:16:56,
,0.0,0.0,0.0,0.92,0.0,0.0,0.0,0,2022-10-30 16:16:57,
,0.0,0.0,0.0,0.92,0.0,0.0,0.0,0,2022-10-30 16:16:58,
,0.0,0.0,0.0,0.92,0.0,0.0,0.0,0,2022-10-30 16:16:59,
,0.0,0.0,0.0,0.92,0.0,0.0,0.0,0,2022-10-30 16:17:00,
,0.0,0.0,0.0,0.92,0.0,0.0,0.0,0,2022-10-30 16:17:01,
,0.0,0.0,0.0,0.92,0.0,0.0,0.0,0,2022-10-30 16:17:02,
,0.0,0.0,0.0,0.92,0.0,0.0,0.0,0,2022-10-30 16:17:03,
,0.0,0.0,0.0,0.92,0.0,0.0,0.0,0,2022-10-30 16:17:04,
,0.0,0.0,0.0,0.92,0.0,0.0,0.0,0,2022-10-30 16:17:05,
,0.0,0.0,0.0,0.92,0.0,0.0,0.0,0,2022-10-30 16:17:06,
,0.0,0.0,0.0,0.92,0.0,0.0,0.0,0,2022-10-30 16:17:07,
,0.0,0.0,0.0,0.92,0.0,0.0,0.0,0,2022-10-30 16:17:08,
,0.0,0.0,0.0,0.92,0.0,0.0,0.0,0,2022-10-30 16:17:09,
,0.0,0.0,0.0,0.92,0.0,0.0,0.0,0,2022-10-30 16:17:10,
,0.0,0.0,0.0,0.92,0.0,0.0,0.0,0,2022-10-30 16:17:11,
,0.0,0.0,0.0,0.92,0.0,0.0,0.0,0,2022-10-30 16:17:12,
,0.0,0.0,0.0,0.92,0.0,0.0,0.0,0,2022-10-30 16:17:13,
,0.0,0.0,0.0,0.92,0.0,0.0,0.0,0,2022-10-30 16:17:14,
,0.0,0.0,0.0,0.92,0.0,0.0,0.0,0,2022-10-30 16:17:15,
,0.0,0.0,0.0,0.92,0.0,0.0,0.0,0,2022-10-30 16:17:16,
,0.0,0.0,0.0,0.92,0.0,0.0,0.0,0,2022-10-30 16:17:17,
,0.0,0.0,0.0,0.92,0.0,0.0,0.0,0,2022-10-30 16:17:18,
,0.0,0.0,0.0,0.92,0.0,0.0,0.0,0,2022-10-30 16:17:19,
,0.0,0.0,0.0,0.92,0.0,0.0,0.0,0,2022-10-30 16:17:20,
,0.0,0.0,0.0,0.92,0.0,0.0,0.0,0,2022-10-30 16:17:21,
,0.0,0.0,0.0,0.92,0.0,0.0,0.0,0,2022-10-30 16:17:22,
,0.0,0.0,0.0,0.92,0.0,0.0,0.0,0,2022-10-30 16:17:23,
,0.0,0.0,0.0,0.92,0.0,0.0,0.0,0,2022-10-30 16:17:24,
,0.0,0.0,0.0,0.92,0.0,0.0,0.0,0,2022-10-30 16:17:25,
,0.0,0.0,0.0,0.92,0.0,0.0,0.0,0,2022-10-30 16:17:26,
,0.0,0.0,0.0,0.92,0.0,0.0,0.0,0,2022-10-30 16:17:27,
,0.0,0.0,0.0,0.92,0.0,0.0,0.0,0,2022-10-30 16:17:28,
,0.0,0.0,0.0,0.92,0.0,0.0,0.0,0,2022-10-30 16:17:29,
,0.0,0.0,0.0,0.92,0.0,0.0,0.0,0,2022-10-30 16:17:30,
,0.0,0.0,0.0,0.92,0.0,0.0,0.0,0,2022-10-30 16:17:31,
,0.0,0.0,0.0,0.92,0.0,0.0,0.0,0,2022-10-30 16:17:32,
,0.0,0.0,0.0,0.92,0.0,0.0,0.0,0,2022-10-30 16:17:33,
,0.0,0.0,0.0,0.92,0.0,0.0,0.0,0,2022-10-30 16:17:34,
,0.0,0.0,0.0,0.92,0.0,0.0,0.0,0,2022-10-30 16:17:35,
,0.0,0.0,0.0,0.92,0.0,0.0,0.0,0,2022-10-30 16:17:36,
,0.0,0.0,0.0,0.92,0.0,0.0,0.0,0,2022-10-30 16:17:37,
,0.0,0.0,0.0,0.92,0.0,0.0,0.0,0,2022-10-30 16:17:38,
,0.0,0.0,0.0,0.92,0.0,0.0,0.0,0,2022-10-30 16:17:39,
,0.0,0.0,0.0,0.92,0.0,0.0,0.0,0,2022-10-30 16:17:40,
,0.0,0.0,0.0,0.92,0.0,0.0,0.0,0,2022-10-30 16:17:41,
,0.0,0.0,0.0,0.92,0.0,0.0,0.0,0,2022-10-30 16:17:42,
,0.0,0.0,0.0,0.92,0.0,0.0,0.0,0,2022-10-30 16:17:43,
,0.0,0.0,0.0,0.92,0.0,0.0,0.0,0,2022-10-30 16:17:44,
,0.0,0.0,0.0,0.92,0.0,0.0,0.0,0,2022-10-30 16:17:45,
,0.0,0.0,0.0,0.92,0.0,0.0,0.0,0,2022-10-30 16:17:46,
,0.0,0.0,0.0,0.92,0.0,0.0,0.0,0,2022-10-30 16:17:47,
,0.0,0.0,0.0,0.92,0.0,0.0,0.0,0,2022-10-30 16:17:48,
,0.0,0.0,0.0,0.92,0.0,0.0,0.0,0,2022-10-30 16:17:49,
,0.0,0.0,0.0,0.92,0.0,0.0,0.0,0,2022-10-30 16:17:50,
,0.0,0.0,0.0,0.92,0.0,0.0,0.0,0,2022-10-30 16:17:51,
,0.0,0.0,0.0,0.92,0.0,0.0,0.0,0,2022-10-30 16:17:52,
,0.0,0.0,0.0,0.92,0.0,0.0,0.0,0,2022-10-30 16:17:53,
,0.0,0.0,0.0,0.92,0.0,0.0,0.0,0,2022-10-30 16:17:54,
,0.0,0.0,0.0,0.92,0.0,0.0,0.0,0,2022-10-30 16:17:55,
,0.0,0.0,0.0,0.92,0.0,0.0,0.0,0,2022-10-30 16:17:56,
,0.0,0.0,0.0,0.92,0.0,0.0,0.0,0,2022-10-30 16:17:57,
,0.0,0.0,0.0,0.92,0.0,0.0,0.0,0,2022-10-30 16:17:58,
,0.0,0.0,0.0,0.92,0.0,0.0,0.0,0,2022-10-30 16:17:59,
,0.0,0.0,0.0,0.92,0.0,0.0,0.0,0,2022-10-30 16:18:00,
,0.0,0.0,0.0,0.92,0.0,0.0,0.0,0,2022-10-30 16:18:01,
,0.0,0.0,0.0,0.92,0.0,0.0,0.0,0,2022-10-30 16:18:02,
,0.0,0.0,0.0,0.92,0.0,0.0,0.0,0,2022-10-30 16:18:03,
,0.0,0.0,0.0,0.92,0.0,0.0,0.0,0,2022-10-30 16:18:04,
,0.0,0.0,0.0,0.92,0.0,0.0,0.0,0,2022-10-30 16:18:05,
,0.0,0.0,0.0,0.92,0.0,0.0,0.0,0,2022-10-30 16:18:06,
,0.0,0.0,0.0,0.92,0.0,0.0,0.0,0,2022-10-30 16:18:07,
,0.0,0.0,0.0,0.92,0.0,0.0,0.0,0,2022-10-30 16:18:08,
,0.0,0.0,0.0,0.92,0.0,0.0,0.0,0,2022-10-30 16:18:09,
,0.0,0.0,0.0,0.92,0.0,0.0,0.0,0,2022-10-30 16:18:10,
,0.0,0.0,0.0,0.92,0.0,0.0,0.0,0,2022-10-30 16:18:11,
,0.0,0.0,0.0,0.92,0.0,0.0,0.0,0,2022-10-30 16:18:12,
,0.0,0.0,0.0,0.92,0.0,0.0,0.0,0,2022-10-30 16:18:13,
,0.0,0.0,0.0,0.92,0.0,0.0,0.0,0,2022-10-30 16:18:14,
,0.0,0.0,0.0,0.92,0.0,0.0,0.0,0,2022-10-30 16:18:15,
,0.0,0.0,0.0,0.92,0.0,0.0,0.0,0,2022-10-30 16:18:16,
,0.0,0.0,0.0,0.92,0.0,0.0,0.0,0,2022-10-30 16:18:17,
,0.0,0.0,0.0,0.92,0.0,0.0,0.0,0,2022-10-30 16:18:18,
,0.0,0.0,0.0,0.92,0.0,0.0,0.0,0,2022-10-30 16:18:19,
,0.0,0.0,0.0,0.92,0.0,0.0,0.0,0,2022-10-30 16:18:20,
,0.0,0.0,0.0,0.92,0.0,0.0,0.0,0,2022-10-30 16:18:21,
,0.0,0.0,0.0,0.92,0.0,0.0,0.0,0,2022-10-30 16:18:22,
,0.0,0.0,0.0,0.92,0.0,0.0,0.0,0,2022-10-30 16:18:23,
,0.0,0.0,0.0,0.92,0.0,0.0,0.0,0,2022-10-30 16:18:24,
,0.0,0.0,0.0,0.92,0.0,0.0,0.0,0,2022-10-30 16:18:25,
,0.0,0.0,0.0,0.92,0.0,0.0,0.0,0,2022-10-30 16:18:26,
,0.0,0.0,0.0,0.92,0.0,0.0,0.0,0,2022-10-30 16:18:27,
,0.0,0.0,0.0,0.92,0.0,0.0,0.0,0,2022-10-30 16:18:28,
,0.0,0.0,0.0,0.92,0.0,0.0,0.0,0,2022-10-30 16:18:29,
,0.0,0.0,0.0,0.92,0.0,0.0,0.0,0,2022-10-30 16:18:30,
,0.0,0.0,0.0,0.92,0.0,0.0,0.0,0,2022-10-30 16:18:31,
,0.0,0.0,0.0,0.92,0.0,0.0,0.0,0,2022-10-30 16:18:32,
,0.0,0.0,0.0,0.92,0.0,0.0,0.0,0,2022-10-30 16:18:33,
,0.0,0.0,0.0,0.92,0.0,0.0,0.0,0,2022-10-30 16:18:34,
,0.0,0.0,0.0,0.92,0.0,0.0,0.0,0,2022-10-30 16:18:35,
,0.0,0.0,0.0,0.92,0.0,0.0,0.0,0,2022-10-30 16:18:36,
,0.0,0.0,0.0,0.92,0.0,0.0,0.0,0,2022-10-30 16:18:37,
,0.0,0.0,0.0,0.92,0.0,0.0,0.0,0,2022-10-30 16:18:38,
,0.0,0.0,0.0,0.92,0.0,0.0,0.0,0,2022-10-30 16:18:39,
,0.0,0.0,0.0,0.92,0.0,0.0,0.0,0,2022-10-30 16:18:40,
,0.0,0.0,0.0,0.92,0.0,0.0,0.0,0,2022-10-30 16:18:41,
,0.0,0.0,0.0,0.92,0.0,0.0,0.0,0,2022-10-30 16:18:42,
,0.0,0.0,0.0,0.92,0.0,0.0,0.0,0,2022-10-30 16:18:43,
,0.0,0.0,0.0,0.92,0.0,0.0,0.0,0,2022-10-30 16:18:44,
,0.0,0.0,0.0,0.92,0.0,0.0,0.0,0,2022-10-30 16:18:45,
,0.0,0.0,0.0,0.92,0.0,0.0,0.0,0,2022-10-30 16:18:46,
,0.0,0.0,0.0,0.92,0.0,0.0,0.0,0,2022-10-30 16:18:47,
,0.0,0.0,0.0,0.92,0.0,0.0,0.0,0,2022-10-30 16:18:48,
,0.0,0.0,0.0,0.92,0.0,0.0,0.0,0,2022-10-30 16:18:49,
,0.0,0.0,0.0,0.92,0.0,0.0,0.0,0,2022-10-30 16:18:50,
,0.0,0.0,0.0,0.92,0.0,0.0,0.0,0,2022-10-30 16:18:51,
,0.0,0.0,0.0,0.92,0.0,0.0,0.0,0,2022-10-30 16:18:52,
,0.0,0.0,0.0,0.92,0.0,0.0,0.0,0,2022-10-30 16:18:53,
,0.0,0.0,0.0,0.92,0.0,0.0,0.0,0,2022-10-30 16:18:54,
,0.0,0.0,0.0,0.92,0.0,0.0,0.0,0,2022-10-30 16:18:55,
,0.0,0.0,0.0,0.92,0.0,0.0,0.0,0,2022-10-30 16:18:56,
,0.0,0.0,0.0,0.92,0.0,0.0,0.0,0,2022-10-30 16:18:57,
,0.0,0.0,0.0,0.92,0.0,0.0,0.0,0,2022-10-30 16:18:58,
,0.0,0.0,0.0,0.92,0.0,0.0,0.0,0,2022-10-30 16:18:59,
,0.0,0.0,0.0,0.92,0.0,0.0,0.0,0,2022-10-30 16:19:00,
,0.0,0.0,0.0,0.92,0.0,0.0,0.0,0,2022-10-30 16:19:01,
